Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
EventMachine::Protocols::SmtpClient,receive_line,ln,"ln => String
",Array<%bot>,"      def receive_line ln
        $>.puts ln if @args[:verbose]
        @range = ln[0...1].to_i
        @code = ln[0...3].to_i
        @msg << ln[4..-1]
        unless ln[3...4] == '-'
          $>.puts @responder if @args[:verbose]
          send @responder
          @msg.clear
        end
      end
","# @private
"
EventMachine::Protocols::SmtpClient,send_ehlo,"","",Integer,"      def send_ehlo
        send_data ""EHLO #{@args[:domain]}\r\n""
      end
",""
EventMachine::Protocols::SmtpClient,receive_signon,"","",Symbol,"      def receive_signon
        return invoke_error unless @range == 2
        send_ehlo
        @responder = :receive_ehlo_response
      end
",""
EventMachine::Protocols::SmtpClient,receive_ehlo_response,"","",Symbol,"      def receive_ehlo_response
        return invoke_error unless @range == 2
        @server_caps = @msg
        invoke_starttls
      end
",""
EventMachine::Protocols::SmtpClient,invoke_starttls,"","",Symbol,"      def invoke_starttls
        if @args[:starttls]
          # It would be more sociable to first ask if @server_caps contains
          # the string ""STARTTLS"" before we invoke it, but hey, life's too short.
          send_data ""STARTTLS\r\n""
          @responder = :receive_starttls_response
        else
          invoke_auth
        end
      end
",""
EventMachine::Protocols::SmtpClient,invoke_auth,"","",Symbol,"      def invoke_auth
        if @args[:auth]
          if @args[:auth][:type] == :plain
            psw = @args[:auth][:password]
            if psw.respond_to?(:call)
              psw = psw.call
            end
            #str = Base64::encode64(""\0#{@args[:auth][:username]}\0#{psw}"").chomp
            str = [""\0#{@args[:auth][:username]}\0#{psw}""].pack(""m"").gsub(/\n/, '')
            send_data ""AUTH PLAIN #{str}\r\n""
            @responder = :receive_auth_response
          else
            return invoke_internal_error(""unsupported auth type"")
          end
        else
          invoke_mail_from
        end
      end
","# Perform an authentication. If the caller didn't request one, then fall through
# to the mail-from state.
"
EventMachine::Protocols::SmtpClient,invoke_mail_from,"","",Symbol,"      def invoke_mail_from
        send_data ""MAIL FROM: <#{@args[:from]}>\r\n""
        @responder = :receive_mail_from_response
      end
",""
EventMachine::Protocols::SmtpClient,receive_mail_from_response,"","",Symbol,"      def receive_mail_from_response
        return invoke_error unless @range == 2
        invoke_rcpt_to
      end
",""
EventMachine::Protocols::SmtpClient,invoke_rcpt_to,"","",Symbol,"      def invoke_rcpt_to
        @rcpt_responses ||= []
        l = @rcpt_responses.length
        to = @args[:to].is_a?(Array) ? @args[:to] : [@args[:to].to_s]
        if l < to.length
          send_data ""RCPT TO: <#{to[l]}>\r\n""
          @responder = :receive_rcpt_to_response
        else
          e = @rcpt_responses.select {|rr| rr.last == 2}
          if e and e.length > 0
            invoke_data
          else
            invoke_error
          end
        end
      end
",""
EventMachine::Protocols::SmtpClient,receive_rcpt_to_response,"","",Symbol,"      def receive_rcpt_to_response
        @rcpt_responses << [@code, @msg, @range]
        invoke_rcpt_to
      end
",""
EventMachine::Protocols::SmtpClient,escape_leading_dots,s,"s => String
",String,"      def escape_leading_dots(s)
        s.gsub(/^\./, '..')
      end
",""
EventMachine::Protocols::SmtpClient,invoke_data,"","",Symbol,"      def invoke_data
        send_data ""DATA\r\n""
        @responder = :receive_data_response
      end
",""
EventMachine::Protocols::SmtpClient,receive_data_response,"","",Symbol,"      def receive_data_response
        return invoke_error unless @range == 3

        # The data to send can be given in either @args[:message], @args[:content], or the
        # combination of @args[:header] and @args[:body].
        #
        #   - @args[:message] (String) MUST be a valid RFC2822 Internet Message
        #
        #   - @args[:content] (String) MUST be in correct SMTP body format, with escaped
        #     leading dots and a trailing dot line
        #
        #   - @args[:header]  (Hash or String)
        #   - @args[:body]    (Array or String)
        if @args[:message]
          send_data escape_leading_dots(@args[:message].to_s)
          send_data ""\r\n.\r\n""
        elsif @args[:content]
          send_data @args[:content].to_s
        else
          # The header can be a hash or an array.
          if @args[:header].is_a?(Hash)
            (@args[:header] || {}).each {|k,v| send_data escape_leading_dots(""#{k}: #{v}\r\n"") }
          else
            send_data escape_leading_dots(@args[:header].to_s)
          end
          send_data ""\r\n""

          if @args[:body].is_a?(Array)
            @args[:body].each {|e| send_data escape_leading_dots(e)}
          else
            send_data escape_leading_dots(@args[:body].to_s)
          end

          send_data ""\r\n.\r\n""
        end

        @responder = :receive_message_response
      end
",""
EventMachine::Protocols::SmtpClient,receive_message_response,"","",nil,"      def receive_message_response
        return invoke_error unless @range == 2
        send_data ""QUIT\r\n""
        close_connection_after_writing
        @succeeded = true
        @return_values.elapsed_time = Time.now - @return_values.start_time
        @return_values.responder = @responder
        @return_values.code = @code
        @return_values.message = @msg
        set_deferred_status :succeeded, @return_values
      end
",""
EventMachine::Protocols::LineAndTextProtocol,initialize,args,"args => Array<%bot>
",Symbol,"      def initialize *args
        super
        lbp_init_line_state
      end
",""
EventMachine::Protocols::LineAndTextProtocol,receive_data,data,"data => String
",(Array<%bot> or Array<String>),"      def receive_data data
        if @lbp_mode == :lines
          begin
            @lpb_buffer.extract(data).each do |line|
              receive_line(line.chomp) if respond_to?(:receive_line)
            end
          rescue
            receive_error('overlength line') if respond_to?(:receive_error)
            close_connection
            return
          end
        else
          if @lbp_binary_limit > 0
            wanted = @lbp_binary_limit - @lbp_binary_bytes_received
            chunk = nil
            if data.length > wanted
              chunk = data.slice!(0...wanted)
            else
              chunk = data
              data = """"
            end
            @lbp_binary_buffer[@lbp_binary_bytes_received...(@lbp_binary_bytes_received+chunk.length)] = chunk
            @lbp_binary_bytes_received += chunk.length
            if @lbp_binary_bytes_received == @lbp_binary_limit
              receive_binary_data(@lbp_binary_buffer) if respond_to?(:receive_binary_data)
              lbp_init_line_state
            end
            receive_data(data) if data.length > 0
          else
            receive_binary_data(data) if respond_to?(:receive_binary_data)
            data = """"
          end
        end
      end
",""
EventMachine::Protocols::LineAndTextProtocol,set_binary_mode,size,"size => Integer
",nil,"      def set_binary_mode size = nil
        if @lbp_mode == :lines
          if size == 0
            receive_binary_data("""") if respond_to?(:receive_binary_data)
            # Do no more work here. Stay in line mode and keep consuming data.
          else
            @lbp_binary_limit = size.to_i # (nil will be stored as zero)
            if @lbp_binary_limit > 0
              raise ""Overlength"" if @lbp_binary_limit > MaxBinaryLength # arbitrary sanity check
              @lbp_binary_buffer = ""\0"" * @lbp_binary_limit
              @lbp_binary_bytes_received = 0
            end

            @lbp_mode = :binary
            receive_data @lpb_buffer.flush
          end
        else
          raise ""invalid operation""
        end
      end
","# Set up to read the supplied number of binary bytes.
# This recycles all the data currently waiting in the line buffer, if any.
# If the limit is nil, then ALL subsequent data will be treated as binary
# data and passed to the upstream protocol handler as we receive it.
# If a limit is given, we'll hold the incoming binary data and not
# pass it upstream until we've seen it all, or until there is an unbind
# (in which case we'll pass up a partial).
# Specifying nil for the limit (the default) means there is no limit.
# Specifiyng zero for the limit will cause an immediate transition back to line mode.
#
"
EventMachine::Protocols::LineAndTextProtocol,lbp_init_line_state,"","",Symbol,"      def lbp_init_line_state
        @lpb_buffer = BufferedTokenizer.new(""\n"")
        @lbp_mode = :lines
      end
","#--
# For internal use, establish protocol baseline for handling lines.
"
EventMachine::Protocols::SmtpServer,initialize,args,"args => Array<%bot>
",Array<%bot>,"      def initialize *args
        super
        @parms = @@parms
        init_protocol_state
      end
",""
EventMachine::Protocols::SmtpServer,post_init,"","",nil,"      def post_init
        #send_data ""220 #{get_server_greeting}\r\n"" (ORIGINAL)
        #(EM.spawn {|x| x.send_data ""220 #{x.get_server_greeting}\r\n""}).notify(self)
        (EM.spawn {|x| x.send_server_greeting}).notify(self)
      end
","# In SMTP, the server talks first. But by a (perhaps flawed) axiom in EM,
# #post_init will execute BEFORE the block passed to #start_server, for any
# given accepted connection. Since in this class we'll probably be getting
# a lot of initialization parameters, we want the guts of post_init to
# run AFTER the application has initialized the connection object. So we
# use a spawn to schedule the post_init to run later.
# It's a little weird, I admit. A reasonable alternative would be to set
# parameters as a class variable and to do that before accepting any connections.
#
# OBSOLETE, now we have @@parms. But the spawn is nice to keep as an illustration.
#
"
EventMachine::Protocols::SmtpServer,send_server_greeting,"","",Integer,"      def send_server_greeting
        send_data ""220 #{get_server_greeting}\r\n""
      end
",""
EventMachine::Protocols::SmtpServer,receive_line,ln,"ln => String
",(Array<%bot> or Array<Symbol>),"      def receive_line ln
        @@parms[:verbose] and $>.puts "">>> #{ln}""

        return process_data_line(ln) if @state.include?(:data)
        return process_auth_line(ln) if @state.include?(:auth_incomplete)

        case ln
        when EhloRegex
          process_ehlo $'.dup
        when HeloRegex
          process_helo $'.dup
        when MailFromRegex
          process_mail_from $'.dup
        when RcptToRegex
          process_rcpt_to $'.dup
        when DataRegex
          process_data
        when RsetRegex
          process_rset
        when VrfyRegex
          process_vrfy
        when ExpnRegex
          process_expn
        when HelpRegex
          process_help
        when NoopRegex
          process_noop
        when QuitRegex
          process_quit
        when StarttlsRegex
          process_starttls
        when AuthRegex
          process_auth $'.dup
        else
          process_unknown
        end
      end
",""
EventMachine::Protocols::SmtpServer,reset_protocol_state,"","",nil,"      def reset_protocol_state
        init_protocol_state
        s,@state = @state,[]
        @state << :starttls if s.include?(:starttls)
        @state << :ehlo if s.include?(:ehlo)
        receive_transaction
      end
","#--
# This is called at several points to restore the protocol state
# to a pre-transaction state. In essence, we ""forget"" having seen
# any valid command except EHLO and STARTTLS.
# We also have to callback user code, in case they're keeping track
# of senders, recipients, and whatnot.
#
# We try to follow the convention of avoiding the verb ""receive"" for
# internal method names except receive_line (which we inherit), and
# using only receive_xxx for user-overridable stubs.
#
# init_protocol_state is called when we initialize the connection as
# well as during reset_protocol_state. It does NOT call the user
# override method. This enables us to promise the users that they
# won't see the overridable fire except after EHLO and RSET, and
# after a message has been received. Although the latter may be wrong.
# The standard may allow multiple DATA segments with the same set of
# senders and recipients.
#
"
EventMachine::Protocols::SmtpServer,init_protocol_state,"","",(Array<%bot> or Array<Symbol>),"      def init_protocol_state
        @state ||= []
      end
",""
EventMachine::Protocols::SmtpServer,process_ehlo,domain,"domain => String
",Array<Symbol>,"      def process_ehlo domain
        if receive_ehlo_domain domain
          send_data ""250-#{get_server_domain}\r\n""
          if @@parms[:starttls]
            send_data ""250-STARTTLS\r\n""
          end
          if @@parms[:auth]
            send_data ""250-AUTH PLAIN\r\n""
          end
          send_data ""250-NO-SOLICITING\r\n""
          # TODO, size needs to be configurable.
          send_data ""250 SIZE 20000000\r\n""
          reset_protocol_state
          @state << :ehlo
        else
          send_data ""550 Requested action not taken\r\n""
        end
      end
","#--
# EHLO/HELO is always legal, per the standard. On success
# it always clears buffers and initiates a mail ""transaction.""
# Which means that a MAIL FROM must follow.
#
# Per the standard, an EHLO/HELO or a RSET ""initiates"" an email
# transaction. Thereafter, MAIL FROM must be received before
# RCPT TO, before DATA. Not sure what this specific ordering
# achieves semantically, but it does make it easier to
# implement. We also support user-specified requirements for
# STARTTLS and AUTH. We make it impossible to proceed to MAIL FROM
# without fulfilling tls and/or auth, if the user specified either
# or both as required. We need to check the extension standard
# for auth to see if a credential is discarded after a RSET along
# with all the rest of the state. We'll behave as if it is.
# Now clearly, we can't discard tls after its been negotiated
# without dropping the connection, so that flag doesn't get cleared.
#
"
EventMachine::Protocols::SmtpServer,process_quit,"","",nil,"      def process_quit
        send_data ""221 Ok\r\n""
        close_connection_after_writing
      end
",""
EventMachine::Protocols::SmtpServer,process_data,"","",Array<%bot>,"      def process_data
        unless @state.include?(:rcpt)
          send_data ""503 Operation sequence error\r\n""
        else
          succeeded = proc {
            send_data ""354 Send it\r\n""
            @state << :data
            @databuffer = []
          }
          failed = proc {
            send_data ""550 Operation failed\r\n""
          }

          d = receive_data_command

          if d.respond_to?(:callback)
            d.callback(&succeeded)
            d.errback(&failed)
          else
            (d ? succeeded : failed).call
          end
        end
      end
","#--
# Unusually, we can deal with a Deferrable returned from the user application.
# This was added to deal with a special case in a particular application, but
# it would be a nice idea to add it to the other user-code callbacks.
#
"
EventMachine::Protocols::SmtpServer,process_mail_from,sender,"sender => String
",Array<Symbol>,"      def process_mail_from sender
        if (@@parms[:starttls]==:required and !@state.include?(:starttls))
          send_data ""550 This server requires STARTTLS before MAIL FROM\r\n""
        elsif (@@parms[:auth]==:required and !@state.include?(:auth))
          send_data ""550 This server requires authentication before MAIL FROM\r\n""
        elsif @state.include?(:mail_from)
          send_data ""503 MAIL already given\r\n""
        else
          unless receive_sender sender
            send_data ""550 sender is unacceptable\r\n""
          else
            send_data ""250 Ok\r\n""
            @state << :mail_from
          end
        end
      end
","#--
# Requiring TLS is touchy, cf RFC2784.
# Requiring AUTH seems to be much more reasonable.
# We don't currently support any notion of deriving an authentication from the TLS
# negotiation, although that would certainly be reasonable.
# We DON'T allow MAIL FROM to be given twice.
# We DON'T enforce all the various rules for validating the sender or
# the reverse-path (like whether it should be null), and notifying the reverse
# path in case of delivery problems. All of that is left to the calling application.
#
"
EventMachine::Protocols::SmtpServer,process_rcpt_to,rcpt,"rcpt => String
",Array<Symbol>,"      def process_rcpt_to rcpt
        unless @state.include?(:mail_from)
          send_data ""503 MAIL is required before RCPT\r\n""
        else
          succeeded = proc {
            send_data ""250 Ok\r\n""
            @state << :rcpt unless @state.include?(:rcpt)
          }
          failed = proc {
            send_data ""550 recipient is unacceptable\r\n""
          }

          d = receive_recipient rcpt

          if d.respond_to?(:set_deferred_status)
            d.callback(&succeeded)
            d.errback(&failed)
          else
            (d ? succeeded : failed).call
          end

=begin
        unless receive_recipient rcpt
          send_data ""550 recipient is unacceptable\r\n""
        else
          send_data ""250 Ok\r\n""
          @state << :rcpt unless @state.include?(:rcpt)
        end
=end
        end
      end
","#--
# Since we require :mail_from to have been seen before we process RCPT TO,
# we don't need to repeat the tests for TLS and AUTH.
# Note that we don't remember or do anything else with the recipients.
# All of that is on the user code.
# TODO: we should enforce user-definable limits on the total number of
# recipients per transaction.
# We might want to make sure that a given recipient is only seen once, but
# for now we'll let that be the user's problem.
#
# User-written code can return a deferrable from receive_recipient.
#
"
EventMachine::Protocols::SmtpServer,process_data_line,ln,"ln => String
",Array<Symbol>,"      def process_data_line ln
        if ln == "".""
          if @databuffer.length > 0
            receive_data_chunk @databuffer
            @databuffer.clear
          end


          succeeded = proc {
            send_data ""250 Message accepted\r\n""
            reset_protocol_state
          }
          failed = proc {
            send_data ""550 Message rejected\r\n""
            reset_protocol_state
          }
          d = receive_message

          if d.respond_to?(:set_deferred_status)
            d.callback(&succeeded)
            d.errback(&failed)
          else
            (d ? succeeded : failed).call
          end

          @state -= [:data, :mail_from, :rcpt]
        else
          # slice off leading . if any
          ln.slice!(0...1) if ln[0] == ?.
          @databuffer << ln
          if @databuffer.length > @@parms[:chunksize]
            receive_data_chunk @databuffer
            @databuffer.clear
          end
        end
      end
","# Send the incoming data to the application one chunk at a time, rather than
# one line at a time. That lets the application be a little more flexible about
# storing to disk, etc.
# Since we clear the chunk array every time we submit it, the caller needs to be
# aware to do things like dup it if he wants to keep it around across calls.
#
# Resets the transaction upon disposition of the incoming message.
# RFC5321 says this about the MAIL FROM command:
#  ""This command tells the SMTP-receiver that a new mail transaction is
#   starting and to reset all its state tables and buffers, including any
#   recipients or mail data.""
#
# Equivalent behaviour is implemented by resetting after a completed transaction.
#
# User-written code can return a Deferrable as a response from receive_message.
#
"
EventMachine::Protocols::SmtpServer,get_server_greeting,"","",String,"      def get_server_greeting
        ""EventMachine SMTP Server""
      end
","#------------------------------------------
# Everything from here on can be overridden in user code.
# The greeting returned in the initial connection message to the client.
"
EventMachine::Protocols::SmtpServer,get_server_domain,"","",String,"      def get_server_domain
        ""Ok EventMachine SMTP Server""
      end
","# The domain name returned in the first line of the response to a
# successful EHLO or HELO command.
"
EventMachine::Protocols::SmtpServer,receive_ehlo_domain,domain,"domain => String
",true,"      def receive_ehlo_domain domain
        true
      end
","# A false response from this user-overridable method will cause a
# 550 error to be returned to the remote client.
#
"
EventMachine::Protocols::SmtpServer,receive_data_command,"","",true,"      def receive_data_command
        true
      end
","# Called when the remote peer sends the DATA command.
# Returning false will cause us to send a 550 error to the peer.
# This can be useful for dealing with problems that arise from processing
# the whole set of sender and recipients.
#
"
EventMachine::Protocols::SmtpServer,receive_transaction,"","",nil,"      def receive_transaction
      end
","# This is called when the protocol state is reset. It happens
# when the remote client calls EHLO/HELO or RSET.
"
