Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Sidekiq::Scheduled::Poller,poll_interval_average,"","",Integer,"      def poll_interval_average
        Sidekiq.options[:poll_interval_average] ||= scaled_poll_interval
      end
","# We do our best to tune the poll interval to the size of the active Sidekiq
# cluster.  If you have 30 processes and poll every 15 seconds, that means one
# Sidekiq is checking Redis every 0.5 seconds - way too often for most people
# and really bad if the retry or scheduled sets are large.
#
# Instead try to avoid polling more than once every 15 seconds.  If you have
# 30 Sidekiq processes, we'll poll every 30 * 15 or 450 seconds.
# To keep things statistically random, we'll sleep a random amount between
# 225 and 675 seconds for each poll or 450 seconds on average.  Otherwise restarting
# all your Sidekiq processes at the same time will lead to them all polling at
# the same time: the thundering herd problem.
#
# We only do this if poll_interval_average is unset (the default).
"
Sidekiq::Scheduled::Poller,scaled_poll_interval,"","",Integer,"      def scaled_poll_interval
        process_count * Sidekiq.options[:average_scheduled_poll_interval]
      end
","# Calculates an average poll interval based on the number of known Sidekiq processes.
# This minimizes a single point of failure by dispersing check-ins but without taxing
# Redis if you run many Sidekiq processes.
"
Sidekiq::Scheduled::Poller,process_count,"","",Integer,"      def process_count
        pcount = Sidekiq::ProcessSet.new.size
        pcount = 1 if pcount == 0
        pcount
      end
",""
Sidekiq::Scheduled::Poller,initial_wait,"","",Integer,"      def initial_wait
        # Have all processes sleep between 5-15 seconds.  10 seconds
        # to give time for the heartbeat to register (if the poll interval is going to be calculated by the number
        # of workers), and 5 random seconds to ensure they don't all hit Redis at the same time.
        total = 0
        total += INITIAL_WAIT unless Sidekiq.options[:poll_interval_average]
        total += (5 * rand)

        @sleeper.pop(total)
      rescue Timeout::Error
      end
",""
Sidekiq::Paginator,page,"key, pageidx, page_size, opts","key => String
pageidx => String
page_size => Integer
opts => (Hash<Symbol, false> or Hash<Symbol, true>)
",(Array<(Array<%bot> or Integer)> or Array<(Array<Array<(Float or String)>> or Integer)> or Array<(Array<String> or Integer)>),"    def page(key, pageidx = 1, page_size = 25, opts = nil)
      current_page = pageidx.to_i < 1 ? 1 : pageidx.to_i
      pageidx = current_page - 1
      total_size = 0
      items = []
      starting = pageidx * page_size
      ending = starting + page_size - 1

      Sidekiq.redis do |conn|
        type = conn.type(key)
        rev = opts && opts[:reverse]

        case type
        when ""zset""
          total_size, items = conn.multi {
            conn.zcard(key)
            if rev
              conn.zrevrange(key, starting, ending, with_scores: true)
            else
              conn.zrange(key, starting, ending, with_scores: true)
            end
          }
          [current_page, total_size, items]
        when ""list""
          total_size, items = conn.multi {
            conn.llen(key)
            if rev
              conn.lrange(key, -ending - 1, -starting - 1)
            else
              conn.lrange(key, starting, ending)
            end
          }
          items.reverse! if rev
          [current_page, total_size, items]
        when ""none""
          [1, 0, []]
        else
          raise ""can't page a #{type}""
        end
      end
    end
",""
Sidekiq::ExceptionHandler::Logger,call,"ex, ctx","ex => (ExceptionHandlerTestException or NameError or RuntimeError or ZeroDivisionError)
ctx => (Hash<%bot, %bot> or Hash<Symbol, (String or Symbol)> or Hash<Symbol, Integer> or Hash<Symbol, String>)
",(Integer or true),"      def call(ex, ctx)
        Sidekiq.logger.warn(Sidekiq.dump_json(ctx)) unless ctx.empty?
        Sidekiq.logger.warn(""#{ex.class.name}: #{ex.message}"")
        Sidekiq.logger.warn(ex.backtrace.join(""\n"")) unless ex.backtrace.nil?
      end
",""
Sidekiq::ExceptionHandler,handle_exception,"ex, ctx","ex => (ExceptionHandlerTestException or NameError or RuntimeError or ZeroDivisionError)
ctx => (Hash<%bot, %bot> or Hash<Symbol, (String or Symbol)> or Hash<Symbol, Integer> or Hash<Symbol, String>)
",(Array<(Proc or Sidekiq::ExceptionHandler::Logger)> or Array<Sidekiq::ExceptionHandler::Logger>),"    def handle_exception(ex, ctx = {})
      Sidekiq.error_handlers.each do |handler|
        handler.call(ex, ctx)
      rescue => ex
        Sidekiq.logger.error ""!!! ERROR HANDLER THREW AN ERROR !!!""
        Sidekiq.logger.error ex
        Sidekiq.logger.error ex.backtrace.join(""\n"") unless ex.backtrace.nil?
      end
    end
",""
Sidekiq::Processor,initialize,mgr,"mgr => (Mgr or Sidekiq::Manager)
",Sidekiq::JobRetry,"    def initialize(mgr)
      @mgr = mgr
      @down = false
      @done = false
      @job = nil
      @thread = nil
      @strategy = (mgr.options[:fetch] || Sidekiq::BasicFetch).new(mgr.options)
      @reloader = Sidekiq.options[:reloader]
      @job_logger = (mgr.options[:job_logger] || Sidekiq::JobLogger).new
      @retrier = Sidekiq::JobRetry.new
    end
",""
Sidekiq::Processor,terminate,wait,"wait => (false or true)
",Set,"    def terminate(wait = false)
      @done = true
      return unless @thread
      @thread.value if wait
    end
",""
Sidekiq::Processor,kill,wait,"wait => false
",nil,"    def kill(wait = false)
      @done = true
      return unless @thread
      # unlike the other actors, terminate does not wait
      # for the thread to finish because we don't know how
      # long the job will take to finish.  Instead we
      # provide a `kill` method to call after the shutdown
      # timeout passes.
      @thread.raise ::Sidekiq::Shutdown
      @thread.value if wait
    end
",""
Sidekiq::Processor,start,"","",Thread,"    def start
      @thread ||= safe_thread(""processor"", &method(:run))
    end
",""
Sidekiq::Processor,run,"","",Set,"    def run
      process_one until @done
      @mgr.processor_stopped(self)
    rescue Sidekiq::Shutdown
      @mgr.processor_stopped(self)
    rescue Exception => ex
      @mgr.processor_died(self, ex)
    end
",""
Sidekiq::Processor::Counter,reset,"","",Integer,"      def reset
        @lock.synchronize {
          val = @value
          @value = 0
          val
        }
      end
",""
Sidekiq::Processor::SharedWorkerState,set,"tid, hash","tid => String
hash => Hash<String, Integer>
","Hash<String, Integer>","      def set(tid, hash)
        @lock.synchronize { @worker_state[tid] = hash }
      end
",""
Sidekiq::Processor::SharedWorkerState,dup,"","","Hash<String, Hash<String, Integer>>","      def dup
        @lock.synchronize { @worker_state.dup }
      end
",""
Sidekiq::Processor::SharedWorkerState,size,"","",Integer,"      def size
        @lock.synchronize { @worker_state.size }
      end
",""
Sidekiq::Processor::SharedWorkerState,clear,"","","Hash<%bot, %bot>","      def clear
        @lock.synchronize { @worker_state.clear }
      end
",""
Sidekiq::LoggingUtils,debug?,"","",true,"    def debug?
      level >= 0
    end
",""
Sidekiq::LoggingUtils,info?,"","",true,"    def info?
      level >= 1
    end
",""
Sidekiq::LoggingUtils,local_level,"","",Integer,"    def local_level
      Thread.current[:sidekiq_log_level]
    end
",""
Sidekiq::LoggingUtils,local_level=,level,"level => String
",Integer,"    def local_level=(level)
      case level
      when Integer
        Thread.current[:sidekiq_log_level] = level
      when Symbol, String
        Thread.current[:sidekiq_log_level] = LEVELS[level.to_s]
      when nil
        Thread.current[:sidekiq_log_level] = nil
      else
        raise ArgumentError, ""Invalid log level: #{level.inspect}""
      end
    end
",""
Sidekiq::LoggingUtils,level,"","",Integer,"    def level
      local_level || super
    end
",""
Sidekiq::LoggingUtils,log_at,level,"level => String
",Integer,"    def log_at(level)
      old_local_level = local_level
      self.local_level = level
      yield
    ensure
      self.local_level = old_local_level
    end
","# Change the thread-local level for the duration of the given block.
"
Sidekiq::LoggingUtils,add,"severity, message, progname, block","severity => Integer
message => nil
progname => (OptionParser or RuntimeError or String)
block => nil
",(Integer or true),"    def add(severity, message = nil, progname = nil, &block)
      severity ||= UNKNOWN
      progname ||= @progname

      return true if @logdev.nil? || severity < level

      if message.nil?
        if block_given?
          message = yield
        else
          message = progname
          progname = @progname
        end
      end

      @logdev.write format_message(format_severity(severity), Time.now, progname, message)
    end
","# Redefined to check severity against #level, and thus the thread-local level, rather than +@level+.
# FIXME: Remove when the minimum Ruby version supports overriding Logger#level.
"
Sidekiq::Logger,initialize,"args, kwargs","args => (Array<(RDL::Type::GenericType or RDL::Type::NominalType)> or Array<RDL::Type::NominalType>)
kwargs => Hash<%bot, %bot>
",(Sidekiq::Logger::Formatters::JSON or Sidekiq::Logger::Formatters::Pretty),"    def initialize(*args, **kwargs)
      super
      self.formatter = Sidekiq.log_formatter
    end
",""
Sidekiq::Logger::Formatters::Base,tid,"","",String,"        def tid
          Thread.current[""sidekiq_tid""] ||= (Thread.current.object_id ^ ::Process.pid).to_s(36)
        end
",""
Sidekiq::Logger::Formatters::Base,ctx,"","","(Hash<%bot, %bot> or Hash<Symbol, (Array<String> or String)> or Hash<Symbol, String>)","        def ctx
          Sidekiq::Context.current
        end
",""
Sidekiq::Logger::Formatters::Base,format_context,"","",String,"        def format_context
          if ctx.any?
            "" "" + ctx.compact.map { |k, v|
              case v
              when Array
                ""#{k}=#{v.join("","")}""
              else
                ""#{k}=#{v}""
              end
            }.join("" "")
          end
        end
",""
Sidekiq::Logger::Formatters::Pretty,call,"severity, time, program_name, message","severity => String
time => Time
program_name => nil
message => String
",String,"        def call(severity, time, program_name, message)
          ""#{time.utc.iso8601(3)} pid=#{::Process.pid} tid=#{tid}#{format_context} #{severity}: #{message}\n""
        end
",""
Sidekiq::Logger::Formatters::WithoutTimestamp,call,"severity, time, program_name, message","severity => String
time => Time
program_name => nil
message => String
",String,"        def call(severity, time, program_name, message)
          ""pid=#{::Process.pid} tid=#{tid}#{format_context} #{severity}: #{message}\n""
        end
",""
Sidekiq::Logger::Formatters::JSON,call,"severity, time, program_name, message","severity => String
time => Time
program_name => nil
message => String
",String,"        def call(severity, time, program_name, message)
          hash = {
            ts: time.utc.iso8601(3),
            pid: ::Process.pid,
            tid: tid,
            lvl: severity,
            msg: message,
          }
          c = ctx
          hash[""ctx""] = c unless c.empty?

          Sidekiq.dump_json(hash) << ""\n""
        end
",""
Sidekiq::Util,watchdog,last_words,"last_words => String
",(Set or true),"    def watchdog(last_words)
      yield
    rescue Exception => ex
      handle_exception(ex, {context: last_words})
      raise ex
    end
",""
Sidekiq::Util,safe_thread,"name, block","name => String
block => nil
",Thread,"    def safe_thread(name, &block)
      Thread.new do
        Thread.current.name = name
        watchdog(name, &block)
      end
    end
",""
Sidekiq::Util,logger,"","",Logger,"    def logger
      Sidekiq.logger
    end
",""
Sidekiq::Util,hostname,"","",String,"    def hostname
      ENV[""DYNO""] || Socket.gethostname
    end
",""
Sidekiq::Util,process_nonce,"","",String,"    def process_nonce
      @@process_nonce ||= SecureRandom.hex(6)
    end
",""
Sidekiq::Util,identity,"","",String,"    def identity
      @@identity ||= ""#{hostname}:#{::Process.pid}:#{process_nonce}""
    end
",""
Sidekiq::Util,fire_event,"event, options","event => Symbol
options => (Hash<%bot, %bot> or Hash<Symbol, (false or true)> or Hash<Symbol, true>)
",Array<%bot>,"    def fire_event(event, options = {})
      reverse = options[:reverse]
      reraise = options[:reraise]

      arr = Sidekiq.options[:lifecycle_events][event]
      arr.reverse! if reverse
      arr.each do |block|
        block.call
      rescue => ex
        handle_exception(ex, {context: ""Exception during Sidekiq lifecycle event."", event: event})
        raise ex if reraise
      end
      arr.clear
    end
",""
Sidekiq::Client,middleware,block,"block => nil
",Sidekiq::Middleware::Chain,"    def middleware(&block)
      @chain ||= Sidekiq.client_middleware
      if block_given?
        @chain = @chain.dup
        yield @chain
      end
      @chain
    end
","##
# Define client-side middleware:
#
#   client = Sidekiq::Client.new
#   client.middleware do |chain|
#     chain.use MyClientMiddleware
#   end
#   client.push('class' => 'SomeWorker', 'args' => [1,2,3])
#
# All client instances default to the globally-defined
# Sidekiq.client_middleware but you can change as necessary.
#
"
Sidekiq::Client,initialize,redis_pool,"redis_pool => ConnectionPool
",ConnectionPool,"    def initialize(redis_pool = nil)
      @redis_pool = redis_pool || Thread.current[:sidekiq_via_pool] || Sidekiq.redis_pool
    end
","# Sidekiq::Client normally uses the default Redis pool but you may
# pass a custom ConnectionPool if you want to shard your
# Sidekiq jobs across several Redis instances (for scalability
# reasons, e.g.)
#
#   Sidekiq::Client.new(ConnectionPool.new { Redis.new })
#
# Generally this is only needed for very large Sidekiq installs processing
# thousands of jobs per second.  I don't recommend sharding unless you
# cannot scale any other way (e.g. splitting your app into smaller apps).
"
Sidekiq::Client,push,item,"item => (Hash<String, (Array<%bot> or Class)> or Hash<String, (Array<Float> or Class)> or Hash<String, (Array<Integer> or Class or Float)> or Hash<String, (Array<Integer> or Class or String)> or Hash<String, (Array<Integer> or Class)> or Hash<String, (Array<Integer> or String)> or Hash<String, (Array<Symbol> or Class)> or Hash<String, (Array<false> or Class)> or Hash<String, (Array<true> or Class)>)
",String,"    def push(item)
      normed = normalize_item(item)
      payload = process_single(item[""class""], normed)

      if payload
        raw_push([payload])
        payload[""jid""]
      end
    end
","##
# The main method used to push a job to Redis.  Accepts a number of options:
#
#   queue - the named queue to use, default 'default'
#   class - the worker class to call, required
#   args - an array of simple arguments to the perform method, must be JSON-serializable
#   at - timestamp to schedule the job (optional), must be Numeric (e.g. Time.now.to_f)
#   retry - whether to retry this job if it fails, default true or an integer number of retries
#   backtrace - whether to save any error backtrace, default false
#
# If class is set to the class name, the jobs' options will be based on Sidekiq's default
# worker options. Otherwise, they will be based on the job class's options.
#
# Any options valid for a worker class's sidekiq_options are also available here.
#
# All options must be strings, not symbols.  NB: because we are serializing to JSON, all
# symbols in 'args' will be converted to strings.  Note that +backtrace: true+ can take quite a bit of
# space in Redis; a large volume of failing jobs can start Redis swapping if you aren't careful.
#
# Returns a unique Job ID.  If middleware stops the job, nil will be returned instead.
#
# Example:
#   push('queue' => 'my_queue', 'class' => MyWorker, 'args' => ['foo', 1, :bat => 'bar'])
#
"
Sidekiq::Client,push_bulk,items,"items => (Hash<String, (Array<%bot> or String)> or Hash<String, (Array<Array<true>> or Class)>)
",(Array<%bot> or Array<String>),"    def push_bulk(items)
      arg = items[""args""].first
      return [] unless arg # no jobs to push
      raise ArgumentError, ""Bulk arguments must be an Array of Arrays: [[1], [2]]"" unless arg.is_a?(Array)

      at = items.delete(""at"")
      raise ArgumentError, ""Job 'at' must be a Numeric or an Array of Numeric timestamps"" if at && (Array(at).empty? || !Array(at).all?(Numeric))

      normed = normalize_item(items)
      payloads = items[""args""].map.with_index { |args, index|
        copy = normed.merge(""args"" => args, ""jid"" => SecureRandom.hex(12), ""enqueued_at"" => Time.now.to_f)
        copy[""at""] = (at.is_a?(Array) ? at[index] : at) if at

        result = process_single(items[""class""], copy)
        result || nil
      }.compact

      raw_push(payloads) unless payloads.empty?
      payloads.collect { |payload| payload[""jid""] }
    end
","##
# Push a large number of jobs to Redis. This method cuts out the redis
# network round trip latency.  I wouldn't recommend pushing more than
# 1000 per call but YMMV based on network quality, size of job args, etc.
# A large number of jobs can cause a bit of Redis command processing latency.
#
# Takes the same arguments as #push except that args is expected to be
# an Array of Arrays.  All other keys are duplicated for each job.  Each job
# is run through the client middleware pipeline and each job gets its own Job ID
# as normal.
#
# Returns an array of the of pushed jobs' jids.  The number of jobs pushed can be less
# than the number given if the middleware stopped processing for one or more jobs.
"
Sidekiq::Client,raw_push,payloads,"payloads => (Array<Hash<String, (Array<Integer> or ConnectionPool or Float or String)>> or Array<Hash<String, (Array<Integer> or Float or Integer or String)>>)
",true,"    def raw_push(payloads)
      @redis_pool.with do |conn|
        conn.multi do
          atomic_push(conn, payloads)
        end
      end
      true
    end
",""
Sidekiq::Client,process_single,"worker_class, item","worker_class => (Class or String)
item => (Hash<String, (Array<%bot> or Float or Integer or String)> or Hash<String, (Array<%bot> or Float or String or Symbol or true)> or Hash<String, (Array<%bot> or Float or String or true)> or Hash<String, (Array<(Float or Integer or String)> or Array<String> or Float or String or true)> or Hash<String, (Array<(Float or Integer or String)> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Array<String> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Float or String or true)> or Hash<String, (Array<Float> or Float or String or true)> or Hash<String, (Array<Hash<String, (Array<Integer> or Hash<%bot, %bot> or Integer or String)>> or Class or Float or Integer or String)> or Hash<String, (Array<Integer> or ConnectionPool or Float or String)> or Hash<String, (Array<Integer> or Float or Integer or String)> or Hash<String, (Array<Integer> or Float or String or Symbol or true)> or Hash<String, (Array<Integer> or Float or String or true)> or Hash<String, (Array<String> or Float or Integer or String or true)> or Hash<String, (Array<String> or Float or String or Symbol or true)> or Hash<String, (Array<String> or Float or String or true)> or Hash<String, (Array<Symbol> or Float or String or Symbol or true)> or Hash<String, (Array<false> or Float or String or Symbol or true)> or Hash<String, (Array<false> or Float or String or true)> or Hash<String, (Array<true> or Float or String or Symbol or true)> or Hash<String, (Array<true> or Float or String or true)>)
","(Hash<String, (Array<%bot> or Float or Integer or String)> or Hash<String, (Array<%bot> or Float or String or Symbol or true)> or Hash<String, (Array<%bot> or Float or String or true)> or Hash<String, (Array<(Float or Integer or String)> or Array<String> or Float or String or true)> or Hash<String, (Array<(Float or Integer or String)> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Array<String> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Float or String or true)> or Hash<String, (Array<Float> or Float or String or true)> or Hash<String, (Array<Hash<String, (Array<Integer> or Hash<%bot, %bot> or Integer or String)>> or Class or Float or Integer or String)> or Hash<String, (Array<Integer> or ConnectionPool or Float or String)> or Hash<String, (Array<Integer> or Float or Integer or String)> or Hash<String, (Array<Integer> or Float or String or Symbol or true)> or Hash<String, (Array<Integer> or Float or String or true)> or Hash<String, (Array<String> or Float or Integer or String or true)> or Hash<String, (Array<String> or Float or String or Symbol or true)> or Hash<String, (Array<String> or Float or String or true)> or Hash<String, (Array<Symbol> or Float or String or Symbol or true)> or Hash<String, (Array<false> or Float or String or Symbol or true)> or Hash<String, (Array<false> or Float or String or true)> or Hash<String, (Array<true> or Float or String or Symbol or true)> or Hash<String, (Array<true> or Float or String or true)> or false)","    def process_single(worker_class, item)
      queue = item[""queue""]

      middleware.invoke(worker_class, item, queue, @redis_pool) do
        item
      end
    end
",""
Sidekiq::Client,normalize_item,item,"item => (Hash<String, (Array<%bot> or Class or String or Symbol)> or Hash<String, (Array<%bot> or Class)> or Hash<String, (Array<(Array<false> or Array<true>)> or Class)> or Hash<String, (Array<(Float or Integer or String)> or Array<String> or String)> or Hash<String, (Array<(Float or Integer or String)> or Float or Integer or String)> or Hash<String, (Array<(Float or Integer or String)> or Integer or String)> or Hash<String, (Array<(Integer or String)> or Array<String> or Float or Integer or String)> or Hash<String, (Array<(Integer or String)> or Class or Float)> or Hash<String, (Array<(Integer or String)> or Class)> or Hash<String, (Array<Array<(Integer or String)>> or Class)> or Hash<String, (Array<Array<Integer>> or Class)> or Hash<String, (Array<Array<Integer>> or String)> or Hash<String, (Array<Array<true>> or Class)> or Hash<String, (Array<Float> or Class)> or Hash<String, (Array<Hash<String, (Array<Integer> or Hash<%bot, %bot> or Integer or String)>> or Class or String)> or Hash<String, (Array<Integer> or Class or Float)> or Hash<String, (Array<Integer> or Class or Integer or String)> or Hash<String, (Array<Integer> or Class or String or Symbol)> or Hash<String, (Array<Integer> or Class or String)> or Hash<String, (Array<Integer> or Class or Symbol)> or Hash<String, (Array<Integer> or Class)> or Hash<String, (Array<Integer> or Float or String)> or Hash<String, (Array<Integer> or String)> or Hash<String, (Array<String> or Class or Float)> or Hash<String, (Array<String> or Class)> or Hash<String, (Array<String> or Float or Integer or String)> or Hash<String, (Array<Symbol> or Class)> or Hash<String, (Array<false> or Class)> or Hash<String, (Array<true> or Class)>)
","(Hash<String, (Array<%bot> or Float or Integer or String)> or Hash<String, (Array<%bot> or Float or String or true)> or Hash<String, (Array<(Array<false> or Array<true>)> or Float or String or true)> or Hash<String, (Array<(Float or Integer or String)> or Array<String> or Float or String or true)> or Hash<String, (Array<(Float or Integer or String)> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Array<String> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Float or String or true)> or Hash<String, (Array<Array<(Integer or String)>> or Float or String or true)> or Hash<String, (Array<Array<Integer>> or Float or String or true)> or Hash<String, (Array<Array<true>> or Float or String or true)> or Hash<String, (Array<Float> or Float or String or true)> or Hash<String, (Array<Hash<String, (Array<Integer> or Hash<%bot, %bot> or Integer or String)>> or Class or Float or Integer or String)> or Hash<String, (Array<Integer> or ConnectionPool or Float or String)> or Hash<String, (Array<Integer> or Float or Integer or String)> or Hash<String, (Array<Integer> or Float or String or true)> or Hash<String, (Array<String> or Float or Integer or String or true)> or Hash<String, (Array<String> or Float or String or true)> or Hash<String, (Array<Symbol> or Float or String or true)> or Hash<String, (Array<false> or Float or String or true)> or Hash<String, (Array<true> or Float or String or true)>)","    def normalize_item(item)
      # 6.0.0 push_bulk bug, #4321
      # TODO Remove after a while...
      item.delete(""at"") if item.key?(""at"") && item[""at""].nil?

      raise(ArgumentError, ""Job must be a Hash with 'class' and 'args' keys: { 'class' => SomeWorker, 'args' => ['bob', 1, :foo => 'bar'] }"") unless item.is_a?(Hash) && item.key?(""class"") && item.key?(""args"")
      raise(ArgumentError, ""Job args must be an Array"") unless item[""args""].is_a?(Array)
      raise(ArgumentError, ""Job class must be either a Class or String representation of the class name"") unless item[""class""].is_a?(Class) || item[""class""].is_a?(String)
      raise(ArgumentError, ""Job 'at' must be a Numeric timestamp"") if item.key?(""at"") && !item[""at""].is_a?(Numeric)
      raise(ArgumentError, ""Job tags must be an Array"") if item[""tags""] && !item[""tags""].is_a?(Array)
      # raise(ArgumentError, ""Arguments must be native JSON types, see https://github.com/mperham/sidekiq/wiki/Best-Practices"") unless JSON.load(JSON.dump(item['args'])) == item['args']

      # merge in the default sidekiq_options for the item's class and/or wrapped element
      # this allows ActiveJobs to control sidekiq_options too.
      defaults = normalized_hash(item[""class""])
      defaults = defaults.merge(item[""wrapped""].get_sidekiq_options) if item[""wrapped""].respond_to?(""get_sidekiq_options"")
      item = defaults.merge(item)

      item[""class""] = item[""class""].to_s
      item[""queue""] = item[""queue""].to_s
      item[""jid""] ||= SecureRandom.hex(12)
      item[""created_at""] ||= Time.now.to_f

      item
    end
",""
Sidekiq::Client,normalized_hash,item_class,"item_class => (Class or String)
","(Hash<String, (ConnectionPool or String)> or Hash<String, (Integer or String)> or Hash<String, (Integer or Symbol)> or Hash<String, (String or true)> or Hash<String, (Symbol or true)>)","    def normalized_hash(item_class)
      if item_class.is_a?(Class)
        raise(ArgumentError, ""Message must include a Sidekiq::Worker class, not class name: #{item_class.ancestors.inspect}"") unless item_class.respond_to?(""get_sidekiq_options"")
        item_class.get_sidekiq_options
      else
        Sidekiq.default_worker_options
      end
    end
",""
[s]Sidekiq::Client,push,item,"item => Hash<String, (Array<Integer> or String)>
",String,"      def push(item)
        new.push(item)
      end
",""
[s]Sidekiq::Client,push_bulk,items,"items => (Hash<String, (Array<%bot> or String)> or Hash<String, (Array<Array<true>> or Class)>)
",(Array<%bot> or Array<String>),"      def push_bulk(items)
        new.push_bulk(items)
      end
",""
[s]Sidekiq::Client,enqueue,"klass, args","klass => Class
args => (Array<RDL::Type::NominalType> or Array<RDL::Type::SingletonType>)
",String,"      def enqueue(klass, *args)
        klass.client_push(""class"" => klass, ""args"" => args)
      end
","# Resque compatibility helpers.  Note all helpers
# should go through Worker#client_push.
#
# Example usage:
#   Sidekiq::Client.enqueue(MyWorker, 'foo', 1, :bat => 'bar')
#
# Messages are enqueued to the 'default' queue.
#
"
[s]Sidekiq::Client,enqueue_to,"queue, klass, args","queue => String
klass => Class
args => Array<RDL::Type::NominalType>
",String,"      def enqueue_to(queue, klass, *args)
        klass.client_push(""queue"" => queue, ""class"" => klass, ""args"" => args)
      end
","# Example usage:
#   Sidekiq::Client.enqueue_to(:queue_name, MyWorker, 'foo', 1, :bat => 'bar')
#
"
Sidekiq::JobRetry,initialize,options,"options => (Hash<%bot, %bot> or Hash<Symbol, Integer>)
",Integer,"    def initialize(options = {})
      @max_retries = Sidekiq.options.merge(options).fetch(:max_retries, DEFAULT_MAX_RETRY_ATTEMPTS)
    end
",""
Sidekiq::JobRetry,local,"worker, jobstr, queue","worker => NewWorker
jobstr => String
queue => String
",nil,"    def local(worker, jobstr, queue)
      yield
    rescue Handled => ex
      raise ex
    rescue Sidekiq::Shutdown => ey
      # ignore, will be pushed back onto queue during hard_shutdown
      raise ey
    rescue Exception => e
      # ignore, will be pushed back onto queue during hard_shutdown
      raise Sidekiq::Shutdown if exception_caused_by_shutdown?(e)

      msg = Sidekiq.load_json(jobstr)
      if msg[""retry""].nil?
        msg[""retry""] = worker.class.get_sidekiq_options[""retry""]
      end

      raise e unless msg[""retry""]
      attempt_retry(worker, msg, queue, e)
      # We've handled this error associated with this job, don't
      # need to handle it at the global level
      raise Skip
    end
","# The local retry support means that any errors that occur within
# this block can be associated with the given worker instance.
# This is required to support the `sidekiq_retries_exhausted` block.
#
# Note that any exception from the block is wrapped in the Skip
# exception so the global block does not reprocess the error.  The
# Skip exception is unwrapped within Sidekiq::Processor#process before
# calling the handle_exception handlers.
"
Sidekiq::JobRetry,attempt_retry,"worker, msg, queue, exception","worker => (Foobar or NewWorker or OldWorker or SomeWorker)
msg => (Hash<String, (Array<(Integer or String)> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Float or Integer or String)>)
queue => String
exception => (BadErrorMessage or RuntimeError)
",(Array<%bot> or Array<Proc> or true),"    def attempt_retry(worker, msg, queue, exception)
      max_retry_attempts = retry_attempts_from(msg[""retry""], @max_retries)

      msg[""queue""] = (msg[""retry_queue""] || queue)

      m = exception_message(exception)
      if m.respond_to?(:scrub!)
        m.force_encoding(""utf-8"")
        m.scrub!
      end

      msg[""error_message""] = m
      msg[""error_class""] = exception.class.name
      count = if msg[""retry_count""]
        msg[""retried_at""] = Time.now.to_f
        msg[""retry_count""] += 1
      else
        msg[""failed_at""] = Time.now.to_f
        msg[""retry_count""] = 0
      end

      if msg[""backtrace""]
        lines = if msg[""backtrace""] == true
          exception.backtrace
        else
          exception.backtrace[0...msg[""backtrace""].to_i]
        end

        msg[""error_backtrace""] = compress_backtrace(lines)
      end

      if count < max_retry_attempts
        delay = delay_for(worker, count, exception)
        # Logging here can break retries if the logging device raises ENOSPC #3979
        # logger.debug { ""Failure! Retry #{count} in #{delay} seconds"" }
        retry_at = Time.now.to_f + delay
        payload = Sidekiq.dump_json(msg)
        Sidekiq.redis do |conn|
          conn.zadd(""retry"", retry_at.to_s, payload)
        end
      else
        # Goodbye dear message, you (re)tried your best I'm sure.
        retries_exhausted(worker, msg, exception)
      end
    end
","# Note that +worker+ can be nil here if an error is raised before we can
# instantiate the worker instance.  All access must be guarded and
# best effort.
"
Sidekiq::JobRetry,retries_exhausted,"worker, msg, exception","worker => (Foobar or NewWorker or OldWorker or SomeWorker)
msg => (Hash<String, (Array<(Integer or String)> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Float or Integer or String)>)
exception => RuntimeError
",(Array<%bot> or Array<Proc>),"    def retries_exhausted(worker, msg, exception)
      begin
        block = worker&.sidekiq_retries_exhausted_block
        block&.call(msg, exception)
      rescue => e
        handle_exception(e, {context: ""Error calling retries_exhausted"", job: msg})
      end

      send_to_morgue(msg) unless msg[""dead""] == false

      Sidekiq.death_handlers.each do |handler|
        handler.call(msg, exception)
      rescue => e
        handle_exception(e, {context: ""Error calling death handler"", job: msg})
      end
    end
",""
Sidekiq::JobRetry,send_to_morgue,msg,"msg => (Hash<String, (Array<(Integer or String)> or Float or Integer or String or true)> or Hash<String, (Array<(Integer or String)> or Float or Integer or String)>)
",true,"    def send_to_morgue(msg)
      logger.info { ""Adding dead #{msg[""class""]} job #{msg[""jid""]}"" }
      payload = Sidekiq.dump_json(msg)
      DeadSet.new.kill(payload, notify_failure: false)
    end
",""
Sidekiq::JobRetry,retry_attempts_from,"msg_retry, default","msg_retry => (Integer or true)
default => Integer
",Integer,"    def retry_attempts_from(msg_retry, default)
      if msg_retry.is_a?(Integer)
        msg_retry
      else
        default
      end
    end
",""
