Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Mail::Message,add_charset,"","",String,"    def add_charset
      if !body.empty?
        # Only give a warning if this isn't an attachment, has non US-ASCII and the user
        # has not specified an encoding explicitly.
        if @defaulted_charset && !body.raw_source.ascii_only? && !self.attachment?
          warning = ""Non US-ASCII detected and no charset defined.\nDefaulting to UTF-8, set your own if this is incorrect.\n""
          warn(warning)
        end
        if @charset
          header[:content_type].parameters['charset'] = @charset
        end
      end
    end
","# Adds a content type and charset if the body is US-ASCII
#
# Otherwise raises a warning
"
Mail::Message,mime_type,"","",String,"    def mime_type
      has_content_type? ? header[:content_type].string : nil rescue nil
    end
","# Returns the MIME media type of part we are on, this is taken from the content-type header
"
Mail::Message,charset,"","",String,"    def charset
      if @header
        has_content_type? ? content_type_parameters['charset'] : @charset
      else
        @charset
      end
    end
","# Returns the character set defined in the content type field
"
Mail::Message,charset=,value,"value => String
",String,"    def charset=(value)
      @defaulted_charset = false
      @charset = value
      @header.charset = value
    end
","# Sets the charset to the supplied value.
"
Mail::Message,main_type,"","",String,"    def main_type
      has_content_type? ? header[:content_type].main_type : nil rescue nil
    end
","# Returns the main content type
"
Mail::Message,sub_type,"","",String,"    def sub_type
      has_content_type? ? header[:content_type].sub_type : nil rescue nil
    end
","# Returns the sub content type
"
Mail::Message,content_type_parameters,"","","(Hash<%bot, %bot> or Hash<String, String>)","    def content_type_parameters
      has_content_type? ? header[:content_type].parameters : nil rescue nil
    end
","# Returns the content type parameters
"
Mail::Message,multipart?,"","",(false or true),"    def multipart?
      has_content_type? ? !!(main_type =~ /^multipart$/i) : false
    end
","# Returns true if the message is multipart
"
Mail::Message,multipart_report?,"","",(Integer or false),"    def multipart_report?
      multipart? && sub_type =~ /^report$/i
    end
","# Returns true if the message is a multipart/report
"
Mail::Message,delivery_status_report?,"","",(Integer or false),"    def delivery_status_report?
      multipart_report? && content_type_parameters['report-type'] =~ /^delivery-status$/i
    end
","# Returns true if the message is a multipart/report; report-type=delivery-status;
"
Mail::Message,delivery_status_part,"","",Mail::Part,"    def delivery_status_part
      unless defined? @delivery_status_part
        @delivery_status_part =
          if delivery_status_report?
            parts.detect(&:delivery_status_report_part?)
          end
      end

      @delivery_status_part
    end
","# returns the part in a multipart/report email that has the content-type delivery-status
"
Mail::Message,bounced?,"","",(false or nil or true),"    def bounced?
      delivery_status_part and delivery_status_part.bounced?
    end
",""
Mail::Message,action,"","",String,"    def action
      delivery_status_part and delivery_status_part.action
    end
",""
Mail::Message,final_recipient,"","",String,"    def final_recipient
      delivery_status_part and delivery_status_part.final_recipient
    end
",""
Mail::Message,error_status,"","",String,"    def error_status
      delivery_status_part and delivery_status_part.error_status
    end
",""
Mail::Message,diagnostic_code,"","",String,"    def diagnostic_code
      delivery_status_part and delivery_status_part.diagnostic_code
    end
",""
Mail::Message,remote_mta,"","",String,"    def remote_mta
      delivery_status_part and delivery_status_part.remote_mta
    end
",""
Mail::Message,retryable?,"","",(false or true),"    def retryable?
      delivery_status_part and delivery_status_part.retryable?
    end
",""
Mail::Message,boundary,"","",String,"    def boundary
      content_type_parameters ? content_type_parameters['boundary'] : nil
    end
","# Returns the current boundary for this message part
"
Mail::Message,parts,"","",Mail::PartsList,"    def parts
      body.parts
    end
","# Returns a parts list object of all the parts in the message
"
Mail::Message,attachments,"","",(Array<%bot> or Array<Mail::Part>),"    def attachments
      parts.attachments
    end
","# Returns an AttachmentsList object, which holds all of the attachments in
# the receiver object (either the entire email or a part within) and all
# of its descendants.
#
# It also allows you to add attachments to the mail object directly, like so:
#
#  mail.attachments['filename.jpg'] = File.read('/path/to/filename.jpg')
#
# If you do this, then Mail will take the file name and work out the MIME media type
# set the Content-Type, Content-Disposition, Content-Transfer-Encoding and
# base64 encode the contents of the attachment all for you.
#
# You can also specify overrides if you want by passing a hash instead of a string:
#
#  mail.attachments['filename.jpg'] = {:mime_type => 'application/x-gzip',
#                                      :content => File.read('/path/to/filename.jpg')}
#
# If you want to use a different encoding than Base64, you can pass an encoding in,
# but then it is up to you to pass in the content pre-encoded, and don't expect
# Mail to know how to decode this data:
#
#  file_content = SpecialEncode(File.read('/path/to/filename.jpg'))
#  mail.attachments['filename.jpg'] = {:mime_type => 'application/x-gzip',
#                                      :encoding => 'SpecialEncoding',
#                                      :content => file_content }
#
# You can also search for specific attachments:
#
#  # By Filename
#  mail.attachments['filename.jpg']   #=> Mail::Part object or nil
#
#  # or by index
#  mail.attachments[0]                #=> Mail::Part (first attachment)
#
"
Mail::Message,has_attachments?,"","",(false or true),"    def has_attachments?
      !attachments.empty?
    end
",""
Mail::Message,html_part,block,"block => nil
",Mail::Message,"    def html_part(&block)
      if block_given?
        self.html_part = Mail::Part.new(:content_type => 'text/html', &block)
      else
        @html_part || find_first_mime_type('text/html')
      end
    end
","# Accessor for html_part
"
Mail::Message,text_part,block,"block => nil
",Mail::Message,"    def text_part(&block)
      if block_given?
        self.text_part = Mail::Part.new(:content_type => 'text/plain', &block)
      else
        @text_part || find_first_mime_type('text/plain')
      end
    end
","# Accessor for text_part
"
Mail::Message,html_part=,msg,"msg => (Mail::Message or String)
",(Array<Mail::Message> or Array<Mail::Part>),"    def html_part=(msg)
      # Assign the html part and set multipart/alternative if there's a text part.
      if msg
        msg = Mail::Part.new(:body => msg) unless msg.kind_of?(Mail::Message)

        @html_part = msg
        @html_part.content_type = 'text/html' unless @html_part.has_content_type?
        add_multipart_alternate_header if text_part
        add_part @html_part

      # If nil, delete the html part and back out of multipart/alternative.
      elsif @html_part
        parts.delete_if { |p| p.object_id == @html_part.object_id }
        @html_part = nil
        if text_part
          self.content_type = nil
          body.boundary = nil
        end
      end
    end
","# Helper to add a html part to a multipart/alternative email.  If this and
# text_part are both defined in a message, then it will be a multipart/alternative
# message and set itself that way.
"
Mail::Message,text_part=,msg,"msg => (Mail::Message or String)
",(Array<Mail::Message> or Array<Mail::Part>),"    def text_part=(msg)
      # Assign the text part and set multipart/alternative if there's an html part.
      if msg
        msg = Mail::Part.new(:body => msg) unless msg.kind_of?(Mail::Message)

        @text_part = msg
        @text_part.content_type = 'text/plain' unless @text_part.has_content_type?
        add_multipart_alternate_header if html_part
        add_part @text_part

      # If nil, delete the text part and back out of multipart/alternative.
      elsif @text_part
        parts.delete_if { |p| p.object_id == @text_part.object_id }
        @text_part = nil
        if html_part
          self.content_type = nil
          body.boundary = nil
        end
      end
    end
","# Helper to add a text part to a multipart/alternative email.  If this and
# html_part are both defined in a message, then it will be a multipart/alternative
# message and set itself that way.
"
Mail::Message,add_part,part,"part => Mail::Message
",(Array<Mail::Message> or Array<Mail::Part>),"    def add_part(part)
      if !body.multipart? && !Utilities.blank?(self.body.decoded)
        @text_part = Mail::Part.new('Content-Type: text/plain;')
        @text_part.body = body.decoded
        self.body << @text_part
        add_multipart_alternate_header
      end
      add_boundary
      self.body << part
    end
","# Adds a part to the parts list or creates the part list
"
Mail::Message,part,params,"params => (Hash<%bot, %bot> or Hash<Symbol, (Hash<String, String> or String)> or Hash<Symbol, String> or String)
",Array<Mail::Part>,"    def part(params = {})
      new_part = Part.new(params)
      yield new_part if block_given?
      add_part(new_part)
    end
","# Allows you to add a part in block form to an existing mail message object
#
# Example:
#
#  mail = Mail.new do
#    part :content_type => ""multipart/alternative"", :content_disposition => ""inline"" do |p|
#      p.part :content_type => ""text/plain"", :body => ""test text\nline #2""
#      p.part :content_type => ""text/html"", :body => ""<b>test</b> HTML<br/>\nline #2""
#    end
#  end
"
Mail::Message,add_file,values,"values => (Hash<%bot, %bot> or String)
","(Hash<%bot, %bot> or String)","    def add_file(values)
      convert_to_multipart unless self.multipart? || Utilities.blank?(self.body.decoded)
      add_multipart_mixed_header
      if values.is_a?(String)
        basename = File.basename(values)
        filedata = File.open(values, 'rb') { |f| f.read }
      else
        basename = values[:filename]
        filedata = values
      end
      self.attachments[basename] = filedata
    end
","# Adds a file to the message.  You have two options with this method, you can
# just pass in the absolute path to the file you want and Mail will read the file,
# get the filename from the path you pass in and guess the MIME media type, or you
# can pass in the filename as a string, and pass in the file content as a blob.
#
# Example:
#
#  m = Mail.new
#  m.add_file('/path/to/filename.png')
#
#  m = Mail.new
#  m.add_file(:filename => 'filename.png', :content => File.read('/path/to/file.jpg'))
#
# Note also that if you add a file to an existing message, Mail will convert that message
# to a MIME multipart email, moving whatever plain text body you had into its own text
# plain part.
#
# Example:
#
#  m = Mail.new do
#    body 'this is some text'
#  end
#  m.multipart? #=> false
#  m.add_file('/path/to/filename.png')
#  m.multipart? #=> true
#  m.parts.first.content_type.content_type #=> 'text/plain'
#  m.parts.last.content_type.content_type #=> 'image/png'
#
# See also #attachments
"
Mail::Message,convert_to_multipart,"","",Array<Mail::Part>,"    def convert_to_multipart
      text_part = Mail::Part.new(:body => body.decoded)

      MULTIPART_CONVERSION_CONTENT_FIELDS.each do |field_name|
        if value = send(field_name)
          writer = :""#{field_name}=""
          text_part.send writer, value
          send writer, nil
        end
      end
      text_part.charset = charset unless @defaulted_charset

      self.body = ''
      self.body << text_part
    end
",""
Mail::Message,ready_to_send!,"","",String,"    def ready_to_send!
      identify_and_set_transfer_encoding
      parts.each do |part|
        part.transport_encoding = transport_encoding
        part.ready_to_send!
      end
      add_required_fields
    end
","# Encodes the message, calls encode on all its parts, gets an email message
# ready to send
"
Mail::Message,encoded,"","",String,"    def encoded
      ready_to_send!
      buffer = header.encoded
      buffer << ""\r\n""
      buffer << body.encoded(content_transfer_encoding)
      buffer
    end
","# Outputs an encoded string representation of the mail message including
# all headers, attachments, etc.  This is an encoded email in US-ASCII,
# so it is able to be directly sent to an email server.
"
Mail::Message,without_attachments!,"","",Mail::Message,"    def without_attachments!
      if has_attachments?
        parts.delete_attachments

        reencoded = parts.empty? ? '' : body.encoded(content_transfer_encoding)
        @body = nil # So the new parts won't be added to the existing body
        self.body = reencoded
      end

      self
    end
",""
Mail::Message,to_yaml,opts,"opts => Hash<%bot, %bot>
",String,"    def to_yaml(opts = {})
      hash = {}
      hash['headers'] = {}
      header.fields.each do |field|
        hash['headers'][field.name] = field.value
      end
      hash['delivery_handler'] = delivery_handler.to_s if delivery_handler
      hash['transport_encoding'] = transport_encoding.to_s
      special_variables = [:@header, :@delivery_handler, :@transport_encoding]
      if multipart?
        hash['multipart_body'] = []
        body.parts.map { |part| hash['multipart_body'] << part.to_yaml }
        special_variables.push(:@body, :@text_part, :@html_part)
      end
      (instance_variables.map(&:to_sym) - special_variables).each do |var|
        hash[var.to_s] = instance_variable_get(var)
      end
      hash.to_yaml(opts)
    end
",""
Mail::Message,to_s,"","",String,"    def to_s
      encoded
    end
",""
Mail::Message,inspect,"","",String,"    def inspect
      ""#<#{self.class}:#{self.object_id}, Multipart: #{multipart?}, Headers: #{header.field_summary}>""
    end
",""
Mail::Message,inspect_structure,"","",String,"    def inspect_structure
      inspect +
      if self.multipart?
        ""\n"" + parts.inspect_structure
      else
        ''
      end
    end
",""
Mail::Message,decoded,"","",String,"    def decoded
      case
      when self.text?
        decode_body_as_text
      when self.attachment?
        decode_body
      when !self.multipart?
        body.decoded
      else
        raise NoMethodError, 'Can not decode an entire message, try calling #decoded on the various fields and body or parts if it is a multipart message.'
      end
    end
",""
Mail::Message,read,"","",String,"    def read
      if self.attachment?
        decode_body
      else
        raise NoMethodError, 'Can not call read on a part unless it is an attachment.'
      end
    end
",""
Mail::Message,decode_body,"","",String,"    def decode_body
      body.decoded
    end
",""
Mail::Message,attachment?,"","",(false or true),"    def attachment?
      !!find_attachment
    end
","# Returns true if this part is an attachment,
# false otherwise.
"
Mail::Message,filename,"","",String,"    def filename
      find_attachment
    end
","# Returns the filename of the attachment
"
Mail::Message,all_parts,"","",(Array<%bot> or Array<Mail::Part>),"    def all_parts
      parts.map { |p| [p, p.all_parts] }.flatten
    end
",""
Mail::Message,find_first_mime_type,mt,"mt => String
",Mail::Part,"    def find_first_mime_type(mt)
      all_parts.detect { |p| p.mime_type == mt && !p.attachment? }
    end
",""
Mail::Message,mark_for_delete=,value,"value => (false or true)
",(false or true),"    def mark_for_delete=(value = true)
      @mark_for_delete = value
    end
","# Sets whether this message should be deleted at session close (i.e.
# after #find). Message will only be deleted if messages are retrieved
# using the #find_and_delete method, or by calling #find with
# :delete_after_find set to true.
"
Mail::Message,is_marked_for_delete?,"","",(false or true),"    def is_marked_for_delete?
      return @mark_for_delete
    end
","# Returns whether message will be marked for deletion.
# If so, the message will be deleted at session close (i.e. after #find
# exits), but only if also using the #find_and_delete method, or by
# calling #find with :delete_after_find set to true.
#
# Side-note: Just to be clear, this method will return true even if
# the message hasn't yet been marked for delete on the mail server.
# However, if this method returns true, it *will be* marked on the
# server after each block yields back to #find or #find_and_delete.
"
Mail::Message,text?,"","",(false or true),"    def text?
      has_content_type? ? !!(main_type =~ /^text$/i) : false
    end
",""
Mail::Message,parse_message,"","",String,"    def parse_message
      header_part, body_part = raw_source.lstrip.split(HEADER_SEPARATOR, 2)
      self.header = header_part
      self.body   = body_part
    end
","#  2.1. General Description
#   A message consists of header fields (collectively called ""the header
#   of the message"") followed, optionally, by a body.  The header is a
#   sequence of lines of characters with special syntax as defined in
#   this standard. The body is simply a sequence of characters that
#   follows the header and is separated from the header by an empty line
#   (i.e., a line with nothing preceding the CRLF).
"
Mail::Message,raw_source=,value,"value => String
",String,"    def raw_source=(value)
      @raw_source = value
    end
",""
Mail::Message,body_lazy,value,"value => String
",String,"    def body_lazy(value)
      process_body_raw if @body_raw && value
      case
      when value == nil || value.length<=0
        @body = Mail::Body.new('')
        @body_raw = nil
        add_encoding_to_body
      when @body && @body.multipart?
        self.text_part = value
      else
        @body_raw = value
      end
    end
","# see comments to body=. We take data and process it lazily
"
Mail::Message,process_body_raw,"","",String,"    def process_body_raw
      @body = Mail::Body.new(@body_raw)
      @body_raw = nil
      separate_parts if @separate_parts

      add_encoding_to_body
    end
",""
Mail::Message,set_envelope_header,"","",String,"    def set_envelope_header
      raw_string = raw_source.to_s
      if match_data = raw_string.match(/\AFrom\s+([^:\s]#{Constants::TEXT}*)#{Constants::LAX_CRLF}/m)
        set_envelope(match_data[1])
        self.raw_source = raw_string.sub(match_data[0], """")
      end
    end
",""
Mail::Message,separate_parts,"","",Mail::Body,"    def separate_parts
      body.split!(boundary)
    end
",""
Mail::Message,allowed_encodings,"","",Array<Class>,"    def allowed_encodings
      case mime_type
      when 'message/rfc822'
        [Encodings::SevenBit, Encodings::EightBit, Encodings::Binary]
      end
    end
",""
Mail::Message,add_encoding_to_body,"","",String,"    def add_encoding_to_body
      if has_content_transfer_encoding?
        @body.encoding = content_transfer_encoding
      end
    end
",""
Mail::Message,identify_and_set_transfer_encoding,"","",(Class or String),"    def identify_and_set_transfer_encoding
      if body
        if body.multipart?
          self.content_transfer_encoding = @transport_encoding
        else
          self.content_transfer_encoding = body.negotiate_best_encoding(@transport_encoding, allowed_encodings).to_s
        end
      end
    end
",""
Mail::Message,add_required_fields,"","",nil,"    def add_required_fields
      add_required_message_fields
      add_multipart_mixed_header    if body.multipart?
      add_content_type              unless has_content_type?
      add_charset                   if text? && !has_charset?
      add_content_transfer_encoding unless has_content_transfer_encoding?
    end
",""
Mail::Message,add_required_message_fields,"","",String,"    def add_required_message_fields
      add_date          unless has_date?
      add_mime_version  unless has_mime_version?
      add_message_id    unless has_message_id?
    end
",""
Mail::Message,add_multipart_alternate_header,"","",String,"    def add_multipart_alternate_header
      header['content-type'] = ContentTypeField.with_boundary('multipart/alternative').value
      body.boundary = boundary
    end
",""
Mail::Message,add_boundary,"","",String,"    def add_boundary
      unless body.boundary && boundary
        header['content-type'] = 'multipart/mixed' unless header['content-type']
        header['content-type'].parameters[:boundary] = ContentTypeField.generate_boundary
        body.boundary = boundary
      end
    end
",""
Mail::Message,add_multipart_mixed_header,"","",String,"    def add_multipart_mixed_header
      unless header['content-type']
        header['content-type'] = ContentTypeField.with_boundary('multipart/mixed').value
        body.boundary = boundary
      end
    end
",""
Mail::Message,init_with_hash,hash,"hash => (Hash<%bot, %bot> or Hash<String, String> or Hash<Symbol, (Array<String> or String)> or Hash<Symbol, (Hash<String, String> or String)> or Hash<Symbol, Array<String>> or Hash<Symbol, Hash<String, String>> or Hash<Symbol, String>)
",String,"    def init_with_hash(hash)
      passed_in_options = IndifferentHash.new(hash)
      self.raw_source = ''

      @header = Mail::Header.new
      @body = Mail::Body.new
      @body_raw = nil

      # We need to store the body until last, as we need all headers added first
      body_content = nil

      passed_in_options.each_pair do |k,v|
        k = Utilities.underscoreize(k).to_sym if k.class == String
        if k == :headers
          self.headers(v)
        elsif k == :body
          body_content = v
        else
          self[k] = v
        end
      end

      if body_content
        self.body = body_content
        if has_content_transfer_encoding?
            body.encoding = content_transfer_encoding
        end
      end
    end
",""
Mail::Message,init_with_string,string,"string => String
",(false or true),"    def init_with_string(string)
      self.raw_source = string
      set_envelope_header
      parse_message
      @separate_parts = multipart?
    end
",""
Mail::Message,find_attachment,"","",String,"    def find_attachment
      content_type_name = header[:content_type].filename rescue nil
      content_disp_name = header[:content_disposition].filename rescue nil
      content_loc_name  = header[:content_location].location rescue nil
      case
      when content_disposition && content_disp_name
        filename = content_disp_name
      when content_type && content_type_name
        filename = content_type_name
      when content_location && content_loc_name
        filename = content_loc_name
      else
        filename = nil
      end
      filename = Mail::Encodings.decode_encode(filename, :decode) if filename rescue filename
      filename
    end
","# Returns the filename of the attachment (if it exists) or returns nil
"
Mail::Message,do_delivery,"","",(Array<Mail::Message> or Array<String> or Mail::SMTP or Mail::SMTPConnection or String),"    def do_delivery
      begin
        if perform_deliveries
          delivery_method.deliver!(self)
        end
      rescue => e # Net::SMTP errors or sendmail pipe errors
        raise e if raise_delivery_errors
      end
    end
",""
Mail::Message,decode_body_as_text,"","",String,"    def decode_body_as_text
      Encodings.transcode_charset decode_body, charset, 'UTF-8'
    end
",""
Mail::AttachmentsList,initialize,parts_list,"parts_list => (Array<%bot> or Array<Mail::Part>)
",(Array<%bot> or Array<Mail::Part>),"    def initialize(parts_list)
      @parts_list = parts_list
      @content_disposition_type = 'attachment'
      parts_list.map { |p|
        if p.mime_type == 'message/rfc822'
          Mail.new(p.body.encoded).attachments
        elsif p.parts.empty?
          p if p.attachment?
        else
          p.attachments
        end
      }.flatten.compact.each { |a| self << a }
      self
    end
",""
Mail::AttachmentsList,inline,"","",(Array<%bot> or Array<Mail::Part>),"    def inline
      @content_disposition_type = 'inline'
      self
    end
",""
Mail::AttachmentsList,[],index_value,"index_value => (Integer or String)
",Mail::Part,"    def [](index_value)
      if index_value.is_a?(Integer)
        self.fetch(index_value)
      else
        self.select { |a| a.filename == index_value }.first
      end
    end
","# Returns the attachment by filename or at index.
#
# mail.attachments['test.png'] = File.read('test.png')
# mail.attachments['test.jpg'] = File.read('test.jpg')
#
# mail.attachments['test.png'].filename #=> 'test.png'
# mail.attachments[1].filename          #=> 'test.jpg'
"
Mail::AttachmentsList,[]=,"name, value","name => String
value => (Hash<%bot, %bot> or Hash<Symbol, String> or String)
",Array<Mail::Part>,"    def []=(name, value)
      encoded_name = Mail::Encodings.decode_encode name, :encode
      default_values = { :content_type => ""#{set_mime_type(name)}; filename=\""#{encoded_name}\"""",
                         :content_transfer_encoding => ""#{guess_encoding}"",
                         :content_disposition => ""#{@content_disposition_type}; filename=\""#{encoded_name}\"""" }

      if value.is_a?(Hash)
        if path = value.delete(:filename)
          value[:content] ||= File.open(path, 'rb') { |f| f.read }
        end

        default_values[:body] = value.delete(:content) if value[:content]

        default_values[:body] = value.delete(:data) if value[:data]

        encoding = value.delete(:transfer_encoding) || value.delete(:encoding)
        if encoding
          if Mail::Encodings.defined? encoding
            default_values[:content_transfer_encoding] = encoding
          else
            raise ""Do not know how to handle Content Transfer Encoding #{encoding}, please choose either quoted-printable or base64""
          end
        end

        if value[:mime_type]
          default_values[:content_type] = value.delete(:mime_type)
          @mime_type = MiniMime.lookup_by_content_type(default_values[:content_type])
          default_values[:content_transfer_encoding] ||= guess_encoding
        end

        hash = default_values.merge(value)
      else
        default_values[:body] = value
        hash = default_values
      end

      if hash[:body].respond_to? :force_encoding and hash[:body].respond_to? :valid_encoding?
        if not hash[:body].valid_encoding? and default_values[:content_transfer_encoding].casecmp('binary').zero?
          hash[:body] = hash[:body].dup if hash[:body].frozen?
          hash[:body].force_encoding(""BINARY"")
        end
      end

      attachment = Part.new(hash)
      attachment.add_content_id(hash[:content_id])

      @parts_list << attachment
    end
",""
Mail::AttachmentsList,guess_encoding,"","",String,"    def guess_encoding
      if @mime_type && !@mime_type.binary?
        ""7bit""
      else
        ""binary""
      end
    end
","# Uses the mime type to try and guess the encoding, if it is a binary type, or unknown, then we
# set it to binary, otherwise as set to plain text
"
Mail::AttachmentsList,set_mime_type,filename,"filename => String
",String,"    def set_mime_type(filename)
      # Have to do this because MIME::Types is not Ruby 1.9 safe yet
      if RUBY_VERSION >= '1.9'
        filename = filename.encode(Encoding::UTF_8) if filename.respond_to?(:encode)
      end

      @mime_type = MiniMime.lookup_by_filename(filename)
      @mime_type && @mime_type.content_type
    end
",""
Mail::Body,initialize,string,"string => (Array<String> or String)
",String,"    def initialize(string = '')
      @boundary = nil
      @preamble = nil
      @epilogue = nil
      @charset  = nil
      @part_sort_order = [ ""text/plain"", ""text/enriched"", ""text/html"", ""multipart/alternative"" ]
      @parts = Mail::PartsList.new
      if Utilities.blank?(string)
        @raw_source = ''
      else
        # Do join first incase we have been given an Array in Ruby 1.9
        if string.respond_to?(:join)
          @raw_source = ::Mail::Utilities.to_crlf(string.join(''))
        elsif string.respond_to?(:to_s)
          @raw_source = ::Mail::Utilities.to_crlf(string.to_s)
        else
          raise ""You can only assign a string or an object that responds_to? :join or :to_s to a body.""
        end
      end
      @encoding = default_encoding
      set_charset
    end
",""
Mail::Body,init_with,coder,"coder => Psych::Coder
",Mail::PartsList,"    def init_with(coder)
      coder.map.each { |k, v| instance_variable_set(:""@#{k}"", v) }
      @parts = Mail::PartsList.new(coder['parts'])
    end
",""
Mail::Body,==,other,"other => (Mail::Body or String)
",(false or true),"    def ==(other)
      if other.class == String
        self.decoded == other
      else
        super
      end
    end
","# Matches this body with another body.  Also matches the decoded value of this
# body with a string.
# 
# Examples:
# 
#   body = Mail::Body.new('The body')
#   body == body #=> true
#   
#   body = Mail::Body.new('The body')
#   body == 'The body' #=> true
#   
#   body = Mail::Body.new(""VGhlIGJvZHk=\n"")
#   body.encoding = 'base64'
#   body == ""The body"" #=> true
"
Mail::Body,=~,regexp,"regexp => Regexp
",Integer,"    def =~(regexp)
      self.decoded =~ regexp
    end
","# Accepts a string and performs a regular expression against the decoded text
# 
# Examples:
# 
#   body = Mail::Body.new('The body')
#   body =~ /The/ #=> 0
#   
#   body = Mail::Body.new(""VGhlIGJvZHk=\n"")
#   body.encoding = 'base64'
#   body =~ /The/ #=> 0
"
Mail::Body,match,regexp,"regexp => Regexp
",MatchData,"    def match(regexp)
      self.decoded.match(regexp)
    end
","# Accepts a string and performs a regular expression against the decoded text
# 
# Examples:
# 
#   body = Mail::Body.new('The body')
#   body.match(/The/) #=> #<MatchData ""The"">
#   
#   body = Mail::Body.new(""VGhlIGJvZHk=\n"")
#   body.encoding = 'base64'
#   body.match(/The/) #=> #<MatchData ""The"">
"
Mail::Body,include?,other,"other => String
",true,"    def include?(other)
      self.decoded.include?(other.to_s)
    end
","# Accepts anything that responds to #to_s and checks if it's a substring of the decoded text
#
# Examples:
#
#   body = Mail::Body.new('The body')
#   body.include?('The') #=> true
#
#   body = Mail::Body.new(""VGhlIGJvZHk=\n"")
#   body.encoding = 'base64'
#   body.include?('The') #=> true
"
Mail::Body,set_sort_order,order,"order => (Array<%bot> or Array<String>)
",(Array<%bot> or Array<String>),"    def set_sort_order(order)
      @part_sort_order = order
    end
","# Allows you to set the sort order of the parts, overriding the default sort order.
# Defaults to 'text/plain', then 'text/enriched', then 'text/html', then 'multipart/alternative'
# with any other content type coming after.
"
Mail::Body,sort_parts!,"","",(Array<%bot> or Array<Mail::Part>),"    def sort_parts!
      @parts.each do |p|
        p.body.set_sort_order(@part_sort_order)
        p.body.sort_parts!
      end
      @parts.sort!(@part_sort_order)
    end
","# Allows you to sort the parts according to the default sort order, or the sort order you
# set with :set_sort_order.
#
# sort_parts! is also called from :encode, so there is no need for you to call this explicitly
"
Mail::Body,negotiate_best_encoding,"message_encoding, allowed_encodings","message_encoding => (Class or String)
allowed_encodings => Array<Class>
",Class,"    def negotiate_best_encoding(message_encoding, allowed_encodings = nil)
      Mail::Encodings::TransferEncoding.negotiate(message_encoding, encoding, raw_source, allowed_encodings)
    end
",""
Mail::Body,encoded,transfer_encoding,"transfer_encoding => String
",String,"    def encoded(transfer_encoding = nil)
      if multipart?
        self.sort_parts!
        encoded_parts = parts.map { |p| p.encoded }
        ([preamble] + encoded_parts).join(crlf_boundary) + end_boundary + epilogue.to_s
      else
        dec = Mail::Encodings.get_encoding(encoding)
        enc =
          if Utilities.blank?(transfer_encoding)
            dec
          else
            negotiate_best_encoding(transfer_encoding)
          end

        if dec.nil?
          # Cannot decode, so skip normalization
          raw_source
        else
          # Decode then encode to normalize and allow transforming 
          # from base64 to Q-P and vice versa
          decoded = dec.decode(raw_source)
          if defined?(Encoding) && charset && charset != ""US-ASCII""
            decoded = decoded.encode(charset)
            decoded.force_encoding('BINARY') unless Encoding.find(charset).ascii_compatible?
          end
          enc.encode(decoded)
        end
      end
    end
","# Returns a body encoded using transfer_encoding.  Multipart always uses an
# identiy encoding (i.e. no encoding).
# Calling this directly is not a good idea, but supported for compatibility
# TODO: Validate that preamble and epilogue are valid for requested encoding
"
Mail::Body,decoded,"","",String,"    def decoded
      if !Encodings.defined?(encoding)
        raise UnknownEncodingType, ""Don't know how to decode #{encoding}, please call #encoded and decode it yourself.""
      else
        Encodings.get_encoding(encoding).decode(raw_source)
      end
    end
",""
Mail::Body,to_s,"","",String,"    def to_s
      decoded
    end
",""
Mail::Body,encoding,val,"val => nil
",String,"    def encoding(val = nil)
      if val
        self.encoding = val
      else
        @encoding
      end
    end
",""
Mail::Body,encoding=,val,"val => String
",String,"    def encoding=( val )
      @encoding =
        if val == ""text"" || Utilities.blank?(val)
          default_encoding
        else
          val
        end
    end
",""
Mail::Body,multipart?,"","",(nil or true),"    def multipart?
      true unless parts.empty?
    end
","# Returns true if there are parts defined in the body
"
Mail::Body,<<,val,"val => Mail::Message
",(Array<Mail::Message> or Array<Mail::Part>),"    def <<( val )
      if @parts
        @parts << val
      else
        @parts = Mail::PartsList.new[val]
      end
    end
",""
Mail::Body,split!,boundary,"boundary => String
",Mail::Body,"    def split!(boundary)
      self.boundary = boundary
      parts = extract_parts

      # Make the preamble equal to the preamble (if any)
      self.preamble = parts[0].to_s.strip
      # Make the epilogue equal to the epilogue (if any)
      self.epilogue = parts[-1].to_s.strip
      parts[1...-1].to_a.each { |part| @parts << Mail::Part.new(part) }
      self
    end
",""
Mail::Body,ascii_only?,"","",(false or true),"    def ascii_only?
      unless defined? @ascii_only
        @ascii_only = raw_source.ascii_only?
      end
      @ascii_only
    end
",""
Mail::Body,empty?,"","",(false or true),"    def empty?
      !!raw_source.to_s.empty?
    end
",""
Mail::Body,default_encoding,"","",String,"    def default_encoding
      ascii_only? ? '7bit' : '8bit'
    end
",""
